month,departement,nb_rsa,nb_aah,nb_ass,nb_prime_activite,nb_aide_logement,nb_garantie_jeune,nb_garantie_jeune_mois
2018-03-01,charente maritime,16250.0,11870.0,4080.0,29300.0,56010.0,608.0,520.0
2018-04-01,charente maritime,16150.0,11900.0,3980.0,29110.0,55770.0,597.0,516.0
2018-05-01,charente maritime,16150.0,11950.0,3950.0,29290.0,55360.0,591.0,502.0
2018-06-01,charente maritime,16010.0,12040.0,3910.0,29770.0,54390.0,600.0,512.0
2018-07-01,charente maritime,15860.0,12090.0,3830.0,29970.0,51870.0,581.0,464.0
2018-08-01,charente maritime,15690.0,12120.0,3810.0,30430.0,51780.0,580.0,449.0
2018-09-01,charente maritime,15710.0,12160.0,3710.0,30910.0,53240.0,597.0,448.0
2018-10-01,charente maritime,15740.0,12230.0,3690.0,31270.0,56460.0,610.0,491.0
2018-11-01,charente maritime,15900.0,12360.0,3650.0,32150.0,57190.0,639.0,520.0
2018-12-01,charente maritime,15880.0,12430.0,3610.0,33740.0,57370.0,656.0,535.0
2019-01-01,charente maritime,15910.0,12330.0,3590.0,41860.0,54010.0,658.0,564.0
2019-02-01,charente maritime,15890.0,12380.0,3590.0,44220.0,54480.0,676.0,583.0
2019-03-01,charente maritime,15930.0,12420.0,3570.0,45020.0,54620.0,679.0,591.0
2019-04-01,charente maritime,15870.0,12440.0,3540.0,44610.0,54340.0,702.0,573.0
2019-05-01,charente maritime,15890.0,12500.0,3470.0,45120.0,53810.0,695.0,563.0
2019-06-01,charente maritime,15750.0,12440.0,3450.0,45970.0,52600.0,723.0,580.0
2019-07-01,charente maritime,15680.0,12430.0,3360.0,46230.0,50520.0,708.0,558.0
2019-08-01,charente maritime,15580.0,12440.0,3340.0,46900.0,50470.0,680.0,510.0
2019-09-01,charente maritime,15710.0,12450.0,3270.0,47790.0,52020.0,691.0,507.0
2019-10-01,charente maritime,15830.0,12500.0,3270.0,48290.0,55230.0,669.0,533.0
2019-11-01,charente maritime,15990.0,12680.0,3270.0,48580.0,55810.0,683.0,563.0
2019-12-01,charente maritime,16090.0,12710.0,3250.0,48560.0,55880.0,671.0,567.0
2020-01-01,charente maritime,16190.0,12520.0,3250.0,47680.0,52960.0,684.0,604.0
2020-02-01,charente maritime,16290.0,12560.0,3280.0,47450.0,53360.0,674.0,602.0
2020-03-01,charente maritime,16480.0,12590.0,3220.0,47350.0,53620.0,659.0,592.0
2020-04-01,charente maritime,16750.0,12630.0,3230.0,47400.0,54240.0,671.0,625.0
2020-05-01,charente maritime,16820.0,12660.0,3130.0,47610.0,53880.0,614.0,562.0
2020-06-01,charente maritime,17110.0,12670.0,3380.0,47650.0,52700.0,656.0,575.0
2020-07-01,charente maritime,17260.0,12690.0,3480.0,46720.0,51020.0,668.0,584.0
2020-08-01,charente maritime,17350.0,12750.0,3500.0,46680.0,51050.0,674.0,559.0
2020-09-01,charente maritime,17290.0,12750.0,3510.0,46870.0,52830.0,668.0,560.0
2020-10-01,charente maritime,17300.0,12770.0,3400.0,47520.0,55760.0,661.0,577.0
2020-11-01,charente maritime,17360.0,12810.0,3290.0,48420.0,56500.0,661.0,609.0
2020-12-01,charente maritime,17220.0,12820.0,3180.0,48520.0,56600.0,662.0,599.0
2021-01-01,charente maritime,17130.0,12690.0,3080.0,47770.0,51310.0,679.0,595.0
2021-02-01,charente maritime,16930.0,12700.0,3000.0,47280.0,51620.0,721.0,636.0
2021-03-01,charente maritime,16720.0,12740.0,2930.0,46930.0,51880.0,761.0,680.0
2021-04-01,charente maritime,16470.0,12800.0,2830.0,46310.0,50910.0,816.0,716.0
2021-05-01,charente maritime,16300.0,12850.0,2750.0,46380.0,50420.0,865.0,736.0
2021-06-01,charente maritime,16050.0,12930.0,2650.0,46460.0,49290.0,837.0,682.0
2021-07-01,charente maritime,16190.0,12970.0,3190.0,46340.0,46650.0,861.0,701.0
2021-08-01,charente maritime,15960.0,12980.0,3190.0,46800.0,46190.0,861.0,675.0
2021-09-01,charente maritime,15870.0,13010.0,3130.0,47550.0,47550.0,907.0,697.0
2021-10-01,charente maritime,15760.0,13030.0,2910.0,47850.0,49660.0,1019.0,852.0
2021-11-01,charente maritime,15900.0,12960.0,2860.0,48120.0,49780.0,1107.0,926.0
2021-12-01,charente maritime,15920.0,12940.0,2750.0,48210.0,49920.0,1151.0,999.0
2022-01-01,charente maritime,15860.0,12770.0,2720.0,47470.0,48060.0,1117.0,
2022-02-01,charente maritime,15700.0,12940.0,2690.0,47440.0,48870.0,1115.0,
2022-03-01,charente maritime,15730.0,12980.0,,47550.0,48990.0,,
2017-02-01,cher,9500.0,6570.0,2550.0,12820.0,26660.0,470.0,379.0
2017-03-01,cher,9530.0,6590.0,2520.0,12890.0,26690.0,500.0,419.0
2017-04-01,cher,9510.0,6620.0,2530.0,12870.0,26740.0,499.0,405.0
2017-05-01,cher,9490.0,6640.0,2490.0,13030.0,26730.0,513.0,389.0
2017-06-01,cher,9490.0,6650.0,2470.0,13190.0,26650.0,474.0,354.0
2017-07-01,cher,9430.0,6660.0,2490.0,13110.0,26210.0,490.0,370.0
2017-08-01,cher,9360.0,6680.0,2500.0,13240.0,26210.0,479.0,345.0
2017-09-01,cher,9350.0,6680.0,2430.0,13440.0,26480.0,554.0,427.0
2017-10-01,cher,9350.0,6690.0,2380.0,13450.0,27110.0,507.0,384.0
2017-11-01,cher,9390.0,6740.0,2370.0,13620.0,27290.0,529.0,409.0
2017-12-01,cher,9410.0,6750.0,2380.0,13750.0,27370.0,501.0,389.0
2018-01-01,cher,9470.0,6710.0,2350.0,13430.0,26050.0,512.0,397.0
2018-02-01,cher,9440.0,6730.0,2310.0,13450.0,26270.0,510.0,402.0
2018-03-01,cher,9460.0,6750.0,2300.0,13400.0,26280.0,513.0,434.0
2018-04-01,cher,9420.0,6760.0,2270.0,13190.0,26240.0,517.0,410.0
2018-05-01,cher,9450.0,6790.0,2240.0,13260.0,26250.0,496.0,389.0
2018-06-01,cher,9520.0,6830.0,2200.0,13480.0,26140.0,503.0,380.0
2018-07-01,cher,9490.0,6820.0,2210.0,13550.0,25740.0,485.0,368.0
2018-08-01,cher,9460.0,6840.0,2210.0,13640.0,25710.0,466.0,346.0
2018-09-01,cher,9370.0,6870.0,2150.0,13820.0,26050.0,479.0,343.0
2018-10-01,cher,9430.0,6880.0,2120.0,13960.0,26530.0,492.0,363.0
2018-11-01,cher,9480.0,6970.0,2090.0,14350.0,26680.0,450.0,338.0
2018-12-01,cher,9500.0,7000.0,2080.0,15070.0,26760.0,492.0,376.0
2019-01-01,cher,9450.0,6940.0,2060.0,18550.0,25510.0,461.0,348.0
2019-02-01,cher,9420.0,6950.0,2030.0,19650.0,25660.0,449.0,349.0
2019-03-01,cher,9390.0,6990.0,2060.0,20050.0,25710.0,457.0,360.0
2019-04-01,cher,9420.0,7040.0,2030.0,19920.0,25740.0,443.0,361.0
2019-05-01,cher,9430.0,7080.0,2000.0,20080.0,25700.0,442.0,369.0
2019-06-01,cher,9400.0,7050.0,1990.0,20240.0,25610.0,458.0,377.0
2019-07-01,cher,9390.0,7070.0,1960.0,20060.0,25310.0,486.0,383.0
2019-08-01,cher,9320.0,7090.0,1950.0,20280.0,25360.0,502.0,368.0
2019-09-01,cher,9280.0,7110.0,1900.0,20570.0,25740.0,488.0,346.0
2019-10-01,cher,9320.0,7130.0,1870.0,20810.0,26280.0,526.0,388.0
2019-11-01,cher,9420.0,7290.0,1850.0,20960.0,26390.0,494.0,365.0
2019-12-01,cher,9440.0,7350.0,1850.0,21070.0,26460.0,455.0,347.0
2020-01-01,cher,9460.0,7170.0,1820.0,20770.0,25220.0,441.0,347.0
2020-02-01,cher,9470.0,7210.0,1790.0,20780.0,25320.0,445.0,356.0
2020-03-01,cher,9510.0,7260.0,1760.0,20780.0,25390.0,422.0,350.0
2020-04-01,cher,9560.0,7330.0,1770.0,20810.0,25730.0,401.0,343.0
2020-05-01,cher,9590.0,7340.0,1730.0,20810.0,25690.0,370.0,327.0
2020-06-01,cher,9780.0,7330.0,1860.0,20800.0,25600.0,362.0,289.0
2020-07-01,cher,9880.0,7350.0,1880.0,20340.0,25450.0,376.0,289.0
2020-08-01,cher,9880.0,7340.0,1910.0,20130.0,25480.0,368.0,261.0
2020-09-01,cher,9890.0,7360.0,1900.0,20240.0,25880.0,339.0,257.0
2020-10-01,cher,9870.0,7370.0,1890.0,20490.0,26410.0,358.0,279.0
2020-11-01,cher,9880.0,7400.0,1840.0,20970.0,26620.0,357.0,281.0
2020-12-01,cher,9810.0,7430.0,1800.0,21170.0,26720.0,385.0,303.0
2021-01-01,cher,9740.0,7360.0,1750.0,20950.0,24570.0,376.0,318.0
2021-02-01,cher,9650.0,7380.0,1710.0,20670.0,24640.0,389.0,318.0
2021-03-01,cher,9580.0,7430.0,1680.0,20590.0,24730.0,425.0,361.0
2021-04-01,cher,9470.0,7460.0,1640.0,20360.0,24400.0,486.0,404.0
2021-05-01,cher,9420.0,7470.0,1600.0,20360.0,24390.0,552.0,454.0
2021-06-01,cher,9390.0,7510.0,1540.0,20380.0,24240.0,570.0,490.0
2021-07-01,cher,9550.0,7510.0,1820.0,20270.0,23690.0,593.0,506.0
2021-08-01,cher,9570.0,7520.0,1810.0,20420.0,23590.0,635.0,518.0
2021-09-01,cher,9510.0,7520.0,1770.0,20780.0,23870.0,761.0,586.0
2021-10-01,cher,9480.0,7550.0,1670.0,20950.0,24010.0,819.0,692.0
2021-11-01,cher,9360.0,7550.0,1660.0,20910.0,23810.0,849.0,699.0
2021-12-01,cher,9340.0,7630.0,1590.0,21200.0,23990.0,941.0,745.0
2022-01-01,cher,9260.0,7430.0,1570.0,21160.0,23270.0,956.0,
2022-02-01,cher,9220.0,7530.0,1570.0,20970.0,23620.0,926.0,
2022-03-01,cher,9300.0,7570.0,,20820.0,23600.0,,
2017-02-01,corrèze,3340.0,4670.0,1400.0,9110.0,17940.0,337.0,257.0
2017-03-01,corrèze,3360.0,4720.0,1380.0,9200.0,18060.0,356.0,293.0
2017-04-01,corrèze,3370.0,4750.0,1360.0,9240.0,18030.0,367.0,297.0
2017-05-01,corrèze,3370.0,4760.0,1340.0,9350.0,18070.0,371.0,314.0
2017-06-01,corrèze,3340.0,4800.0,1320.0,9470.0,17930.0,380.0,323.0
2017-07-01,corrèze,3280.0,4840.0,1350.0,9350.0,17410.0,372.0,297.0
2017-08-01,corrèze,3240.0,4860.0,1340.0,9440.0,17410.0,326.0,234.0
2017-09-01,corrèze,3210.0,4890.0,1270.0,9560.0,17770.0,397.0,298.0
2017-10-01,corrèze,3240.0,4880.0,1260.0,9610.0,18340.0,357.0,270.0
2017-11-01,corrèze,3260.0,4910.0,1230.0,9750.0,18490.0,347.0,282.0
2017-12-01,corrèze,3270.0,4930.0,1240.0,9760.0,18570.0,338.0,277.0
2018-01-01,corrèze,3270.0,4890.0,1220.0,9580.0,17610.0,365.0,295.0
2018-02-01,corrèze,3230.0,4910.0,1220.0,9580.0,17780.0,376.0,299.0
2018-03-01,corrèze,3220.0,4920.0,1210.0,9630.0,17820.0,382.0,328.0
2018-04-01,corrèze,3240.0,4950.0,1180.0,9470.0,17800.0,387.0,311.0
2018-05-01,corrèze,3250.0,4970.0,1170.0,9630.0,17760.0,379.0,311.0
2018-06-01,corrèze,3240.0,4990.0,1160.0,9720.0,17680.0,406.0,331.0
2018-07-01,corrèze,3210.0,4990.0,1160.0,9660.0,17210.0,406.0,333.0
2018-08-01,corrèze,3200.0,5010.0,1150.0,9730.0,17200.0,397.0,299.0
2018-09-01,corrèze,3190.0,5010.0,1100.0,9910.0,17540.0,410.0,307.0
2018-10-01,corrèze,3200.0,5020.0,1080.0,10080.0,18040.0,419.0,339.0
2018-11-01,corrèze,3250.0,5080.0,1070.0,10420.0,18120.0,420.0,350.0
2018-12-01,corrèze,3230.0,5090.0,1060.0,11100.0,18200.0,404.0,329.0
2019-01-01,corrèze,3190.0,5040.0,1030.0,14330.0,17240.0,411.0,335.0
2019-02-01,corrèze,3200.0,5060.0,1050.0,15290.0,17370.0,411.0,341.0
2019-03-01,corrèze,3190.0,5080.0,1060.0,15590.0,17450.0,432.0,356.0
2019-04-01,corrèze,3200.0,5090.0,1050.0,15290.0,17470.0,438.0,356.0
2019-05-01,corrèze,3230.0,5100.0,1050.0,15510.0,17440.0,429.0,342.0
2019-06-01,corrèze,3240.0,5070.0,1030.0,15570.0,17220.0,441.0,344.0
2019-07-01,corrèze,3210.0,5060.0,1040.0,15420.0,16820.0,455.0,344.0
2019-08-01,corrèze,3200.0,5080.0,1040.0,15570.0,16750.0,473.0,327.0
2019-09-01,corrèze,3200.0,5060.0,990.0,15860.0,17170.0,445.0,343.0
2019-10-01,corrèze,3190.0,5050.0,990.0,16010.0,17710.0,444.0,332.0
2019-11-01,corrèze,3220.0,5160.0,990.0,16260.0,17870.0,433.0,345.0
2019-12-01,corrèze,3250.0,5150.0,1000.0,16440.0,17970.0,424.0,341.0
2020-01-01,corrèze,3280.0,5030.0,1000.0,16310.0,17030.0,400.0,330.0
2020-02-01,corrèze,3330.0,5030.0,1010.0,16390.0,17160.0,411.0,342.0
2020-03-01,corrèze,3420.0,5040.0,1000.0,16540.0,17220.0,405.0,352.0
2020-04-01,corrèze,3500.0,5040.0,990.0,16520.0,17480.0,395.0,347.0
2020-05-01,corrèze,3570.0,5040.0,980.0,16620.0,17470.0,383.0,326.0
2020-06-01,corrèze,3650.0,5050.0,1050.0,16630.0,17200.0,375.0,335.0
2020-07-01,corrèze,3680.0,5060.0,1090.0,16250.0,16840.0,401.0,323.0
2020-08-01,corrèze,3680.0,5070.0,1100.0,15980.0,16900.0,394.0,303.0
2020-09-01,corrèze,3670.0,5060.0,1110.0,16050.0,17340.0,374.0,304.0
2020-10-01,corrèze,3710.0,5060.0,1090.0,16200.0,17870.0,423.0,362.0
2020-11-01,corrèze,3750.0,5050.0,1070.0,16580.0,18030.0,434.0,368.0
2020-12-01,corrèze,3680.0,5040.0,1030.0,16750.0,18090.0,430.0,365.0
2021-01-01,corrèze,3630.0,4970.0,980.0,16490.0,16390.0,428.0,367.0
2021-02-01,corrèze,3590.0,4950.0,960.0,16330.0,16490.0,452.0,383.0
2021-03-01,corrèze,3510.0,4950.0,930.0,16180.0,16640.0,461.0,407.0
2021-04-01,corrèze,3460.0,4970.0,920.0,16110.0,16440.0,523.0,462.0
2021-05-01,corrèze,3390.0,4970.0,900.0,16150.0,16400.0,560.0,480.0
2021-06-01,corrèze,3360.0,4960.0,870.0,16180.0,16180.0,540.0,446.0
2021-07-01,corrèze,3370.0,4960.0,1070.0,15970.0,15590.0,563.0,443.0
2021-08-01,corrèze,3370.0,4950.0,1070.0,16080.0,15460.0,617.0,465.0
2021-09-01,corrèze,3300.0,4930.0,1040.0,16250.0,15760.0,628.0,518.0
2021-10-01,corrèze,3300.0,4930.0,980.0,16370.0,15920.0,655.0,526.0
2021-11-01,corrèze,3270.0,4890.0,960.0,16700.0,15940.0,648.0,537.0
2021-12-01,corrèze,3290.0,4860.0,940.0,16910.0,15960.0,629.0,501.0
2022-01-01,corrèze,3250.0,4720.0,930.0,16640.0,15400.0,623.0,
2022-02-01,corrèze,3280.0,4770.0,930.0,16540.0,15580.0,627.0,
2022-03-01,corrèze,3300.0,4790.0,,16500.0,15760.0,,
2017-02-01,corse du sud,2570.0,2830.0,780.0,4330.0,9890.0,125.0,120.0
2017-03-01,corse du sud,2580.0,2840.0,810.0,4360.0,9960.0,151.0,132.0
2017-04-01,corse du sud,2540.0,2870.0,790.0,4300.0,10010.0,165.0,160.0
2017-05-01,corse du sud,2530.0,2880.0,800.0,4300.0,10020.0,180.0,166.0
2017-06-01,corse du sud,2500.0,2890.0,780.0,4370.0,10050.0,182.0,153.0
2017-07-01,corse du sud,2450.0,2900.0,760.0,4420.0,10020.0,181.0,138.0
2017-08-01,corse du sud,2400.0,2940.0,780.0,4490.0,10010.0,183.0,123.0
2017-09-01,corse du sud,2390.0,2950.0,760.0,4570.0,10010.0,221.0,135.0
2017-10-01,corse du sud,2390.0,2950.0,760.0,4660.0,10160.0,200.0,156.0
2017-11-01,corse du sud,2410.0,2980.0,760.0,4680.0,10200.0,205.0,167.0
2017-12-01,corse du sud,2450.0,2990.0,750.0,4700.0,10280.0,187.0,144.0
2018-01-01,corse du sud,2500.0,2950.0,730.0,4500.0,9770.0,187.0,147.0
2018-02-01,corse du sud,2520.0,2960.0,720.0,4390.0,9870.0,198.0,172.0
2018-03-01,corse du sud,2520.0,2980.0,750.0,4330.0,9930.0,196.0,168.0
2018-04-01,corse du sud,2500.0,3010.0,720.0,4150.0,9970.0,200.0,175.0
2018-05-01,corse du sud,2490.0,3030.0,700.0,4180.0,9990.0,185.0,164.0
2018-06-01,corse du sud,2480.0,3040.0,690.0,4290.0,9990.0,179.0,145.0
2018-07-01,corse du sud,2420.0,3040.0,670.0,4410.0,9880.0,183.0,136.0
2018-08-01,corse du sud,2360.0,3050.0,650.0,4530.0,9860.0,177.0,108.0
2018-09-01,corse du sud,2340.0,3060.0,610.0,4610.0,9830.0,185.0,106.0
2018-10-01,corse du sud,2360.0,3060.0,610.0,4740.0,9890.0,177.0,139.0
2018-11-01,corse du sud,2410.0,3080.0,630.0,4910.0,9980.0,176.0,134.0
2018-12-01,corse du sud,2420.0,3090.0,630.0,5250.0,10050.0,178.0,135.0
2019-01-01,corse du sud,2470.0,3070.0,630.0,7010.0,9450.0,177.0,153.0
2019-02-01,corse du sud,2470.0,3080.0,630.0,7570.0,9570.0,178.0,156.0
2019-03-01,corse du sud,2450.0,3100.0,640.0,7750.0,9640.0,178.0,153.0
2019-04-01,corse du sud,2450.0,3110.0,650.0,7650.0,9660.0,172.0,128.0
2019-05-01,corse du sud,2420.0,3120.0,630.0,7730.0,9680.0,177.0,145.0
2019-06-01,corse du sud,2400.0,3110.0,610.0,7890.0,9680.0,177.0,131.0
2019-07-01,corse du sud,2330.0,3130.0,600.0,8060.0,9650.0,186.0,125.0
2019-08-01,corse du sud,2310.0,3140.0,590.0,8300.0,9640.0,195.0,117.0
2019-09-01,corse du sud,2300.0,3150.0,560.0,8450.0,9590.0,214.0,137.0
2019-10-01,corse du sud,2330.0,3160.0,560.0,8620.0,9660.0,219.0,143.0
2019-11-01,corse du sud,2360.0,3230.0,550.0,8810.0,9730.0,218.0,159.0
2019-12-01,corse du sud,2380.0,3240.0,540.0,8890.0,9790.0,215.0,165.0
2020-01-01,corse du sud,2430.0,3160.0,530.0,8720.0,9370.0,216.0,172.0
2020-02-01,corse du sud,2460.0,3180.0,530.0,8590.0,9470.0,214.0,179.0
2020-03-01,corse du sud,2520.0,3200.0,530.0,8480.0,9530.0,212.0,191.0
2020-04-01,corse du sud,2580.0,3230.0,520.0,8430.0,9730.0,210.0,193.0
2020-05-01,corse du sud,2580.0,3250.0,500.0,8490.0,9780.0,199.0,169.0
2020-06-01,corse du sud,2610.0,3250.0,600.0,8500.0,9720.0,216.0,181.0
2020-07-01,corse du sud,2640.0,3280.0,590.0,8370.0,9660.0,212.0,162.0
2020-08-01,corse du sud,2670.0,3290.0,590.0,8410.0,9690.0,218.0,130.0
2020-09-01,corse du sud,2690.0,3290.0,580.0,8620.0,9700.0,204.0,142.0
2020-10-01,corse du sud,2740.0,3300.0,570.0,8870.0,9870.0,219.0,166.0
2020-11-01,corse du sud,2820.0,3310.0,560.0,9090.0,10010.0,240.0,202.0
2020-12-01,corse du sud,2850.0,3340.0,540.0,9140.0,10110.0,247.0,215.0
2021-01-01,corse du sud,2870.0,3310.0,520.0,8930.0,9410.0,258.0,218.0
2021-02-01,corse du sud,2880.0,3330.0,490.0,8830.0,9500.0,274.0,219.0
2021-03-01,corse du sud,2840.0,3360.0,480.0,8740.0,9550.0,276.0,238.0
2021-04-01,corse du sud,2780.0,3390.0,480.0,8640.0,9430.0,301.0,252.0
2021-05-01,corse du sud,2700.0,3410.0,470.0,8620.0,9440.0,316.0,257.0
2021-06-01,corse du sud,2680.0,3430.0,430.0,8690.0,9390.0,316.0,250.0
2021-07-01,corse du sud,2670.0,3460.0,520.0,8800.0,9210.0,315.0,233.0
2021-08-01,corse du sud,2600.0,3460.0,510.0,9000.0,9130.0,324.0,193.0
2021-09-01,corse du sud,2590.0,3470.0,500.0,9220.0,9090.0,329.0,219.0
2021-10-01,corse du sud,2570.0,3480.0,450.0,9190.0,9080.0,346.0,270.0
2021-11-01,corse du sud,2630.0,3460.0,440.0,9190.0,9100.0,363.0,295.0
2021-12-01,corse du sud,2650.0,3440.0,420.0,9230.0,9120.0,353.0,297.0
2022-01-01,corse du sud,2650.0,3420.0,410.0,9060.0,8820.0,359.0,
2022-02-01,corse du sud,2660.0,3490.0,410.0,9000.0,8990.0,354.0,
2022-03-01,corse du sud,2640.0,3530.0,,8940.0,9020.0,,
2017-02-01,haute corse,3880.0,4060.0,980.0,6180.0,16490.0,185.0,142.0
2017-03-01,haute corse,3920.0,4070.0,960.0,6230.0,16620.0,187.0,147.0
2017-04-01,haute corse,3940.0,4100.0,950.0,6190.0,16680.0,217.0,162.0
2017-05-01,haute corse,3930.0,4120.0,940.0,6180.0,16610.0,191.0,145.0
2017-06-01,haute corse,3860.0,4150.0,930.0,6290.0,16300.0,215.0,141.0
2017-07-01,haute corse,3790.0,4160.0,910.0,6400.0,15630.0,208.0,128.0
2017-08-01,haute corse,3750.0,4170.0,900.0,6580.0,15640.0,200.0,96.0
2017-09-01,haute corse,3750.0,4180.0,900.0,6790.0,15970.0,251.0,119.0
2017-10-01,haute corse,3790.0,4200.0,890.0,6870.0,16890.0,196.0,116.0
2017-11-01,haute corse,3810.0,4210.0,880.0,6920.0,17090.0,189.0,144.0
2017-12-01,haute corse,3860.0,4220.0,860.0,6870.0,17220.0,176.0,130.0
2018-01-01,haute corse,3890.0,4170.0,830.0,6740.0,16410.0,181.0,122.0
2018-02-01,haute corse,3910.0,4200.0,840.0,6650.0,16560.0,220.0,145.0
2018-03-01,haute corse,3940.0,4240.0,830.0,6650.0,16660.0,221.0,158.0
2018-04-01,haute corse,3960.0,4240.0,820.0,6380.0,16620.0,206.0,146.0
2018-05-01,haute corse,3970.0,4270.0,800.0,6420.0,16500.0,203.0,138.0
2018-06-01,haute corse,3960.0,4280.0,810.0,6550.0,16140.0,202.0,140.0
2018-07-01,haute corse,3890.0,4280.0,800.0,6750.0,15500.0,192.0,130.0
2018-08-01,haute corse,3840.0,4280.0,780.0,6850.0,15490.0,184.0,107.0
2018-09-01,haute corse,3810.0,4280.0,740.0,7000.0,15810.0,201.0,124.0
2018-10-01,haute corse,3830.0,4300.0,740.0,7120.0,16700.0,211.0,150.0
2018-11-01,haute corse,3870.0,4330.0,730.0,7310.0,16900.0,224.0,175.0
2018-12-01,haute corse,3890.0,4330.0,720.0,7710.0,16940.0,222.0,173.0
2019-01-01,haute corse,3930.0,4290.0,720.0,9590.0,16140.0,222.0,162.0
2019-02-01,haute corse,3930.0,4300.0,740.0,10370.0,16270.0,201.0,141.0
2019-03-01,haute corse,3960.0,4310.0,760.0,10510.0,16330.0,201.0,156.0
2019-04-01,haute corse,3930.0,4330.0,740.0,10320.0,16240.0,207.0,168.0
2019-05-01,haute corse,3940.0,4350.0,710.0,10440.0,16090.0,214.0,167.0
2019-06-01,haute corse,3870.0,4340.0,680.0,10650.0,15690.0,222.0,153.0
2019-07-01,haute corse,3810.0,4350.0,660.0,10820.0,15090.0,213.0,130.0
2019-08-01,haute corse,3790.0,4340.0,650.0,11120.0,15080.0,207.0,117.0
2019-09-01,haute corse,3770.0,4350.0,640.0,11470.0,15450.0,234.0,153.0
2019-10-01,haute corse,3780.0,4380.0,620.0,11600.0,16430.0,250.0,170.0
2019-11-01,haute corse,3840.0,4440.0,630.0,11750.0,16570.0,250.0,184.0
2019-12-01,haute corse,3860.0,4460.0,640.0,11800.0,16620.0,264.0,195.0
2020-01-01,haute corse,3970.0,4400.0,630.0,11590.0,16010.0,287.0,203.0
2020-02-01,haute corse,4000.0,4420.0,630.0,11490.0,16110.0,294.0,207.0
2020-03-01,haute corse,4070.0,4420.0,640.0,11290.0,16130.0,290.0,237.0
2020-04-01,haute corse,4140.0,4460.0,630.0,11140.0,15950.0,282.0,235.0
2020-05-01,haute corse,4140.0,4470.0,620.0,11150.0,16150.0,260.0,218.0
2020-06-01,haute corse,4170.0,4480.0,710.0,11200.0,15740.0,270.0,212.0
2020-07-01,haute corse,4200.0,4500.0,710.0,11110.0,15310.0,281.0,215.0
2020-08-01,haute corse,4170.0,4500.0,710.0,11090.0,15350.0,281.0,190.0
2020-09-01,haute corse,4160.0,4510.0,710.0,11370.0,15750.0,251.0,179.0
2020-10-01,haute corse,4220.0,4520.0,690.0,11650.0,16580.0,256.0,190.0
2020-11-01,haute corse,4270.0,4530.0,670.0,11860.0,16810.0,263.0,225.0
2020-12-01,haute corse,4260.0,4520.0,640.0,11900.0,16860.0,288.0,248.0
2021-01-01,haute corse,4240.0,4480.0,620.0,11670.0,15670.0,287.0,257.0
2021-02-01,haute corse,4240.0,4480.0,610.0,11550.0,15730.0,290.0,254.0
2021-03-01,haute corse,4210.0,4500.0,600.0,11420.0,15700.0,309.0,268.0
2021-04-01,haute corse,4160.0,4520.0,570.0,11300.0,15370.0,321.0,282.0
2021-05-01,haute corse,4110.0,4530.0,550.0,11280.0,15250.0,337.0,298.0
2021-06-01,haute corse,4050.0,4550.0,540.0,11300.0,14960.0,328.0,259.0
2021-07-01,haute corse,4040.0,4560.0,660.0,11360.0,14400.0,324.0,236.0
2021-08-01,haute corse,3980.0,4570.0,660.0,11580.0,14380.0,319.0,211.0
2021-09-01,haute corse,3920.0,4570.0,620.0,11880.0,14640.0,330.0,234.0
2021-10-01,haute corse,3910.0,4570.0,570.0,12060.0,15290.0,368.0,293.0
2021-11-01,haute corse,3930.0,4570.0,560.0,12150.0,15310.0,347.0,276.0
2021-12-01,haute corse,3990.0,4550.0,510.0,12210.0,15350.0,365.0,298.0
2022-01-01,haute corse,3980.0,4510.0,500.0,12000.0,14380.0,343.0,
2022-02-01,haute corse,4000.0,4590.0,510.0,11930.0,14860.0,333.0,
2022-03-01,haute corse,4010.0,4580.0,,11850.0,14930.0,,
2017-02-01,côte d'or,9310.0,7690.0,2730.0,21060.0,51380.0,321.0,268.0
2017-03-01,côte d'or,9310.0,7720.0,2700.0,21380.0,51420.0,359.0,296.0
2017-04-01,côte d'or,9320.0,7760.0,2680.0,21230.0,51220.0,390.0,309.0
2017-05-01,côte d'or,9390.0,7790.0,2660.0,21520.0,50730.0,409.0,336.0
2017-06-01,côte d'or,9410.0,7810.0,2670.0,21630.0,49690.0,404.0,334.0
2017-07-01,côte d'or,9420.0,7820.0,2680.0,21350.0,47590.0,396.0,295.0
2017-08-01,côte d'or,9340.0,7830.0,2670.0,21550.0,47800.0,378.0,275.0
2017-09-01,côte d'or,9420.0,7840.0,2600.0,21870.0,50260.0,435.0,295.0
2017-10-01,côte d'or,9460.0,7860.0,2610.0,22020.0,53390.0,396.0,271.0
2017-11-01,côte d'or,9580.0,7880.0,2600.0,22350.0,54060.0,382.0,289.0
2017-12-01,côte d'or,9610.0,7890.0,2570.0,22630.0,54240.0,433.0,339.0
2018-01-01,côte d'or,9680.0,7800.0,2540.0,22140.0,51360.0,420.0,330.0
2018-02-01,côte d'or,9680.0,7820.0,2500.0,22000.0,51820.0,445.0,315.0
2018-03-01,côte d'or,9760.0,7830.0,2470.0,22200.0,51990.0,431.0,328.0
2018-04-01,côte d'or,9750.0,7870.0,2460.0,22080.0,51740.0,411.0,344.0
2018-05-01,côte d'or,9770.0,7880.0,2410.0,22390.0,51210.0,410.0,340.0
2018-06-01,côte d'or,9760.0,7890.0,2400.0,22570.0,49980.0,417.0,330.0
